invoice,day,time,empl_id,empl_full_name,empl_date_of_birth,empl_phone,empl_gender,empl_email,role,pharmacy_id,pharmacy,address_id,city,state,postal code,street_num,street,build_num,pharmacy_phone,pharmacy_email,registration_date,floor_space,payment_type,promotion_channel_id,promotion_channel,promotion_subcategory_id,promotion_subcategory,promotion_id,promotion,discount%,prod_id,prod_name,prod_descr,class_id,class_name,class_descr,subclass,subclass_descr,brand_id,brand_name,supplier_id,supplier,supplier_phone,supplier_email,unit_cost,unit_price,quantity,final_sales_amount
20220101-104522-23,2022-01-01,10:45:22,23,James Smith,02/10/1996,(345) 678-9012,male,2122jamesmith@gmail.com,seller,9,PureCure ,221,evanston,il,60201,2122.0,emerson street,93,768490-9365,purecure @gmail.com,2016-05-14,32.28,card,0,,13,NONE DISCOUNT,4383,NONE DISCOUNT,0,40,WELLBUTRIN TABLET 15 MG 40 PCS,"Wellbutrin tablet is an antidepressant medication available in a pack of 40 tablets, each containing 15 mg of the active ingredient.",3,Antidepressant,Mood-lifting medication that reduces symptoms of depression.,Antidepressants,Mood-lifting medications to treat depression and restore emotional balance.,7,WellCare Innovations,5681,HealthPro, 987-654-3210,oficial@healthpro.com,50.28,61.84,3,185.52
20220101-104716-119,2022-01-01,10:47:16,119,Benjamin Hernandez,10/19/1993,(901) 234-5678,male,251benjnjaminepdez@gmail.com,seller,38,CureFast ,1072,norfolk,virginia,23510,251,west bute street,92,(012) 345-6789,curefast @gmail.com,2016-06-20,47.09,cash,0,,13,NONE DISCOUNT,4375,NONE DISCOUNT,0,971,DIHYDROERGOTAMINE SOLUTION 100 ML,"Dihydroergotamine solution is a medication available in a 100 ml bottle, commonly used for the treatment of migraines and cluster headaches.",53,Antimigraine medication,Effective relief for migraines and cluster headaches,Alkaloids,Plant-derived compounds with diverse pharmacological activities.,54,Biogen,5681,HealthPro, 987-654-3210,oficial@healthpro.com,21.49,27.29,2,54.58
20220101-104752-83,2022-01-01,10:47:52,83,James Smith,02/06/1996,(345) 678-9012,male,fsmith@gmail.com,seller,28,RedCross ,742,oceanside,california,92057,3621,vis campana south,65,"(012) 305-6789, (678) 901-2345",redcross @gmail.com,2015-03-25,39.84,cash,0,,13,NONE DISCOUNT,4381,NONE DISCOUNT,0,688,BELIMUMAB TABLET 325 MG 20 PCS,"Belimumab tablets, in a pack of 20, contain 325 mg of the active ingredient. These tablets are used for specific medical conditions and should be taken as directed by a healthcare professional.",37,Immunomodulator,Enhances and regulates immune response.,Immunomodulator,Boosts immune response to fight infections and maintain overall health.,30,BioPlus Therapeutics,5685,QualityMeds, 321907-6900,oficial@qualitymeds.com,11.51,12.89,1,12.89
20220101-104828-4,2022-01-01,10:48:28,4,Emily Davis,03/17/1993,(456) 789-0123,female,1735edavis@gmail.com,seller,2,WellCare ,59,ocala,fl,34473,1735.0,sw 155th plac rd,76,574920-9333,wellcare @gmail.com,2015-03-11,45.51,cash,0,,13,NONE DISCOUNT,4402,NONE DISCOUNT,0,643,DIAZEPAM TABLET 10 MG 40 PCS,"Diazepam tablet 10 mg, 40 pcs: A medication used to treat anxiety, muscle spasms, and seizures, in a convenient pack of 40 tablets.",35,Sedative,"Reliable and calming sedative for a peaceful, restful experience.",Benzodiazepine,"An addictive sedative used to treat anxiety, insomnia, and seizures.",53,Amgen,5680,TrustedMeds, 123-456-7890,oficial@trustedmeds.com,56.04,65.01,3,195.03
20220101-104828-4,2022-01-01,10:48:28,4,Emily Davis,03/17/1993,(456) 789-0123,female,1735edavis@gmail.com,seller,2,WellCare ,59,ocala,fl,34473,1735.0,sw 155th plac rd,76,574920-9333,wellcare @gmail.com,2015-03-11,45.51,cash,0,,13,NONE DISCOUNT,4402,NONE DISCOUNT,0,1040,PRAZIQUNTEL TABLET 40 MG 40 PCS,"Praziquntel tablet is a 40 mg oral medication used for deworming pets, featuring 40 tablets in a pack. Effective and reliable against various parasites.",56,Antihelmintic medication,Kills and prevents the growth of parasitic worms.,Anthelmintic,Medication for treating parasitic worm infections.,22,EverWell Therapeutics,5686,MedPro, 905-568-3333,general@medpro.com,29.55,37.82,3,113.46
20220101-105238-88,2022-01-01,10:52:38,88,Mia Taylor,08/11/1997,(890) 123-4567,female,6621miylor@gmail.com,seller,30,HappyHeal ,835,rancho santa fe,california,92067,6621,lago lindo,80,(234) 587-8901,happyheal @gmail.com,2019-10-30,53.79,cash,0,,13,NONE DISCOUNT,4366,NONE DISCOUNT,0,330,ESMOLOL SOLUTION 150 ML,Esmolol solution is a 150 ml liquid medication used for rapid heart rate control during surgery or critical care situations.,18,Antiarrhythmic,Antiarrhythmic - Medication used to prevent or treat abnormal heart rhythms.,Blocker,Effective tool to prevent unwanted or harmful content from reaching your online browsing experience.,24,MedicoGenix Corporation,5688,ReliableMeds, 123-456-7899,oficial@reliablemeds.com,31.97,39.96,3,119.88
20220101-105238-88,2022-01-01,10:52:38,88,Mia Taylor,08/11/1997,(890) 123-4567,female,6621miylor@gmail.com,seller,30,HappyHeal ,835,rancho santa fe,california,92067,6621,lago lindo,80,(234) 587-8901,happyheal @gmail.com,2019-10-30,53.79,cash,0,,13,NONE DISCOUNT,4366,NONE DISCOUNT,0,841,CALCIPOTRIENE OINTMENT OINTMENT 15 G,Calcipotriene ointment is a topical medication that contains 15g of active ingredient. It is used to treat psoriasis and contains a synthetic form of vitamin D.,46,Topical medication,Medication applied directly to the skin for localized treatment.,Antiviral,"""Disturbing and gripping, Antiviral is a twisted dive into the dark side of celebrity obsession.""",25,LifeSpring Pharma,5684,MediSupply, 777-333-1111,,12.55,14.93,3,44.79
20220101-105354-3,2022-01-01,10:53:54,3,Michael Smith,08/05/1996,(345) 678-9012,male,5620micha@gmail.com,administrator,1,HealthLink ,31,jacksonville,fl,32244,5620,collins rd,68,833375-9858,healthlink @gmail.com,2015-01-14,59.11,card,0,,13,NONE DISCOUNT,4470,NONE DISCOUNT,0,124,ACETYLSALICYLIC ACID TABLET 100 MG 60 PCS,Acetylsalicylic acid tablet is a pain reliever and fever reducer. Each tablet contains 100 mg of the active ingredient and comes in a pack of 60 tablets.,7,Anticoagulant,Blood thinning medication to prevent blood clots.,Coagulant,Promotes clotting in liquid to form solid masses.,30,BioPlus Therapeutics,5679,MedSource, 126-987-6543,help@medsource.com,20.11,24.74,3,74.22
20220101-105354-3,2022-01-01,10:53:54,3,Michael Smith,08/05/1996,(345) 678-9012,male,5620micha@gmail.com,administrator,1,HealthLink ,31,jacksonville,fl,32244,5620,collins rd,68,833375-9858,healthlink @gmail.com,2015-01-14,59.11,card,0,,13,NONE DISCOUNT,4470,NONE DISCOUNT,0,937,DICLOFENAC TABLET 80 MG 10 PCS,"Diclofenac tablet 80 mg 10 pcs is a medication used to treat pain, inflammation, and swelling.",51,Central nervous system drug,"Powerful drug affecting the central nervous system, altering brain function and neurotransmitter activity.",Nsaids,"NSAIDs: Medications that reduce inflammation, pain, and fever.",9,BioGenix Therapeutics,5691,MediSave, 344-654-3333,oficial@medisave.com,56.43,69.97,1,69.97
20220101-105354-66,2022-01-01,10:53:54,66,Amelia Martinez,06/17/1994,(678) 901-2345,female,amelia@gmail.com,seller,22,ClearChoice ,506,new york city,n.y,11378,59-03,maspeth avenue,59,(456) 789-0123,clearchoice @gmail.com,2018-12-06,57.2,card,0,,13,NONE DISCOUNT,4293,NONE DISCOUNT,0,120,HIRUDIN TABLET 250 MG 20 PCS,"Hirudin tablet 250 mg 20 pcs: An effective and convenient medication for blood clot prevention, providing relief from various cardiovascular disorders.",7,Anticoagulant,Blood thinning medication to prevent blood clots.,Inhibitors,Blocks enzyme activity,48,Novo Nordisk,5690,MedWorks, 777-888-0678,oficial@medworks.com,22.49,27.89,1,27.89
20220101-105354-66,2022-01-01,10:53:54,66,Amelia Martinez,06/17/1994,(678) 901-2345,female,amelia@gmail.com,seller,22,ClearChoice ,506,new york city,n.y,11378,59-03,maspeth avenue,59,(456) 789-0123,clearchoice @gmail.com,2018-12-06,57.2,card,0,,13,NONE DISCOUNT,4293,NONE DISCOUNT,0,421,BECLOMETHASONE INHALER 2 PCS,"Beclomethasone inhaler (2 pcs) is a medical device used to deliver a corticosteroid medication to treat asthma and other respiratory conditions, providing relief from inflammation and breathing difficulties.",23,Antiasthmatic,Asthma medication that helps prevent or manage asthma attacks.,Corticosteroid,"Anti-inflammatory drugs used to treat a variety of conditions, including allergies, asthma, and skin disorders.",34,OmniHealth Sciences,5686,MedPro, 905-568-3333,general@medpro.com,41.69,50.03,3,150.09
20220101-105439-40,2022-01-01,10:54:39,40,Evelyn Brown,05/04/1991,(012) 345-6789,male,ne789n@gmail.com,seller,15,DailyDose ,370,chicago,il,60632,5407.0,south mozart stre,25,857380-9875,dailydose @gmail.com,2020-07-25,38.36,cash,0,,13,NONE DISCOUNT,4364,NONE DISCOUNT,0,83,PREVACID CAPSULE 100 MG 40 PCS,Prevacid capsule is a 100 mg medication available in a pack of 40 pcs. It effectively works for acid reflux and stomach ulcers.,5,Antacid,Relieves acidity and indigestion discomfort,Inhibitor,Blocks or limits the action or function of a specific enzyme or molecule.,35,FutureCure PharmaTech,5688,ReliableMeds, 123-456-7899,oficial@reliablemeds.com,14.18,18.15,3,54.45
20220101-105439-40,2022-01-01,10:54:39,40,Evelyn Brown,05/04/1991,(012) 345-6789,male,ne789n@gmail.com,seller,15,DailyDose ,370,chicago,il,60632,5407.0,south mozart stre,25,857380-9875,dailydose @gmail.com,2020-07-25,38.36,cash,0,,13,NONE DISCOUNT,4364,NONE DISCOUNT,0,462,KETOPROFEN TABLET 325 MG 40 PCS,Ketoprofen tablet 325 mg 40 pcs is a pain-relief medication that helps reduce inflammation and alleviate symptoms of arthritis and other related conditions.,25,Antipyretic,Fever-reducing medication.,Nsaid,"NSAID: Nonsteroidal anti-inflammatory drug that reduces pain, inflammation, and fever.",44,Bayer,5691,MediSave, 344-654-3333,oficial@medisave.com,60.67,70.98,1,70.98
20220101-105538-26,2022-01-01,10:55:38,26,Charlotte Martinez,06/20/1994,(678) 901-2345,female,martinez@gmail.com,seller,10,MedWise ,227,evanston,il,60201,2303,dempster street,24,"857332-7888, 857483-0866",medwise @gmail.com,2015-01-04,41.87,cash,0,,13,NONE DISCOUNT,4467,NONE DISCOUNT,0,649,TRIAZOLAM TABLET 15 MG 30 PCS,Triazolam 15mg tablet in a pack of 30 pcs - a potent sedative-hypnotic medication that aids in managing insomnia and inducing sleep.,35,Sedative,"Reliable and calming sedative for a peaceful, restful experience.",Benzodiazepine,"An addictive sedative used to treat anxiety, insomnia, and seizures.",33,AlphaGen Laboratories,5689,VitalHealth, 356-333-1011,marketing@vitalhealth.com,62.58,73.22,1,73.22
20220101-105630-27,2022-01-01,10:56:30,27,Daniel Anderson,01/03/1990,(789) 012-3456,male,10916danielon@gmail.com,seller,11,CureAll ,241,chicago,il,60617,10916,sth buffalo avenue,86,755590-9888,cureall @gmail.com,2016-05-17,27.5,cash,0,,13,NONE DISCOUNT,4376,NONE DISCOUNT,0,630,FLEET TABLET 40 MG 60 PCS,"Fleet tablet 40 mg, 60 pcs. A portable and convenient solution for relief from occasional constipation.",34,Laxative,Relieves constipation and promotes bowel movement.,Laxative,Promotes bowel movement and relieves constipation.,30,BioPlus Therapeutics,5690,MedWorks, 777-888-0678,oficial@medworks.com,48.67,53.54,3,160.62
20220101-105830-31,2022-01-01,10:58:30,31,Joseph Davis,05/08/1993,(123) 456-7890,male,,administrator,11,CureAll ,241,chicago,il,60617,10916.0,sth buffalo avenue,86,755590-9888,cureall @gmail.com,2016-05-17,27.5,cash,0,,13,NONE DISCOUNT,4280,NONE DISCOUNT,0,424,ZAFIRLUKAST TABLET 15 MG 20 PCS,"Zafirlukast tablet is a 15 mg medication available in a pack of 20 pcs, commonly prescribed for asthma or exercise-induced bronchoconstriction.",23,Antiasthmatic,Asthma medication that helps prevent or manage asthma attacks.,Antagonist,"Evil mastermind, cunning and manipulative, with an insatiable thirst for power and control.",21,VitaCore Pharmaceuticals,5686,MedPro, 905-568-3333,general@medpro.com,65.58,78.7,1,78.7
20220101-110244-23,2022-01-01,11:02:44,23,James Smith,02/10/1996,(345) 678-9012,male,2122jamesmith@gmail.com,seller,9,PureCure ,221,evanston,il,60201,2122,emerson street,93,768490-9365,purecure @gmail.com,2016-05-14,32.28,card,0,,13,NONE DISCOUNT,4473,NONE DISCOUNT,0,731,IODINE-131 TABLET 5 MG 60 PCS,"Iodine-131 tablets, 5 mg each, packaged in a set of 60 pieces. Provides effective radiation protection in compact form.",40,Radiopharmaceutical,Medicine used for diagnostic imaging in nuclear medicine consisting of a radioactive tracer and a pharmaceutical component.,Radiopharmaceutical,Radioactive drugs used for diagnostic or therapeutic purposes in nuclear medicine.,43,AstraZeneca,5681,HealthPro, 987-654-3210,oficial@healthpro.com,24.0,28.8,1,28.8
20220101-110301-66,2022-01-01,11:03:01,66,Amelia Martinez,06/17/1994,(678) 901-2345,female,amelia@gmail.com,seller,22,ClearChoice ,506,new york city,n.y,11378,59-03,maspeth avenue,59,(456) 789-0123,clearchoice @gmail.com,2018-12-06,57.2,cash,0,,13,NONE DISCOUNT,4285,NONE DISCOUNT,0,148,GLYBURIDE TABLET 10 MG 50 PCS,"Glyburide 10 mg tablets, in a pack of 50, are used to control blood sugar levels in people with type 2 diabetes.",9,Antidiabetic medication,Controls blood glucose levels in people with diabetes.,Sulfonylurea,Oral medication used to treat type 2 diabetes by lowering blood sugar levels.,46,AbbVie,5680,TrustedMeds, 123-456-7890,oficial@trustedmeds.com,49.26,57.63,1,57.63
20220101-110301-66,2022-01-01,11:03:01,66,Amelia Martinez,06/17/1994,(678) 901-2345,female,amelia@gmail.com,seller,22,ClearChoice ,506,new york city,n.y,11378,59-03,maspeth avenue,59,(456) 789-0123,clearchoice @gmail.com,2018-12-06,57.2,cash,0,,13,NONE DISCOUNT,4285,NONE DISCOUNT,0,383,TICLOPIDINE TABLET 5 MG 10 PCS,"Ticlopidine is a tablet medication available in a pack of 10 pieces, with each tablet containing 5 mg of the active ingredient.",21,Antiplatelet agent,Medication that prevents blood clotting and reduces the risk of heart attack and stroke.,Thienopyridine,Antiplatelet agent used in the prevention of blood clots.,28,PrecisionRx Solutions,5688,ReliableMeds, 123-456-7899,oficial@reliablemeds.com,66.15,76.07,3,228.21
20220101-110313-118,2022-01-01,11:03:13,118,Ava Taylor,04/06/1995,(890) 123-4567,female,251apokftaor@gmail.com,seller,38,CureFast ,1072,norfolk,virginia,23510,251.0,west bute street,92,(012) 345-6789,curefast @gmail.com,2016-06-20,47.09,card,0,,13,NONE DISCOUNT,4286,NONE DISCOUNT,0,18,CIPROFLOXACIN TABLET 5 MG 50 PCS,"Ciprofloxacin tablet, 5 mg strength, a pack of 50 individual tablets. An antibiotic medication used to treat bacterial infections.",2,Antibiotic,Kills bacteria to treat infections.,Fluoroquinolone,Antibiotics used to treat various bacterial infections.,30,BioPlus Therapeutics,5686,MedPro, 905-568-3333,general@medpro.com,7.68,9.98,1,9.98
20220101-111021-90,2022-01-01,11:10:21,90,Charlotte Brown,10/28/1995,(012) 345-6789,female,1505charown@gmail.com,seller,31,MetroMed ,868,hampton,virginia,23666,1505.0,wildwood drv,68,(345) 688-9012,metromed @gmail.com,2015-12-23,57.4,card,0,,13,NONE DISCOUNT,4290,NONE DISCOUNT,0,579,SELENOMETHIONINE TABLET 20 MG 60 PCS,"Selenomethionine tablet, 20 mg, 60 pcs. A dietary supplement that contains selenium, an essential mineral with antioxidant properties.",31,Thyroid medication,Effective treatment for thyroid disorders.,Levothyroxine,Levothyroxine - medication used for treating an underactive thyroid.,30,BioPlus Therapeutics,5678,PharmaMart, 555-123-4567,oficial@pharmamart.com,39.61,51.49,2,102.98
20220101-111045-96,2022-01-01,11:10:45,96,Amelia Martinez,01/11/1997,(678) 901-2345,female,liaepokfz@gmail.com,seller,32,AceRelief ,888,suffolk,virginia,23435,133,rabey farm road,75,(456) 799-0123,acerelief @gmail.com,2018-05-10,52.25,card,0,,13,NONE DISCOUNT,4341,NONE DISCOUNT,0,679,METHOTREXATE TABLET 5 MG 100 PCS,"Methotrexate tablet 5 mg 100 pcs: A prescription medication used to treat various conditions, such as rheumatoid arthritis and certain types of cancer.",37,Immunomodulator,Enhances and regulates immune response.,Antineoplastic,Antineoplastic: a potent medical treatment that combats the growth and spread of cancerous tumors.,7,WellCare Innovations,5688,ReliableMeds, 123-456-7899,oficial@reliablemeds.com,57.09,67.94,2,135.88
20220101-111100-75,2022-01-01,11:11:00,75,Matthew Thompson,05/31/1990,(567) 890-1234,male,thompson@gmail.com,seller,26,CareQuest ,701,lakeside,california,92040,,gardena road,88,(890) 128-4567,carequest @gmail.com,2020-04-11,58.54,card,0,,13,NONE DISCOUNT,4336,NONE DISCOUNT,0,11,KETOROLAC TABLET 400 MG 60 PCS,"Ketorolac tablet 400 mg 60 pcs - a prescription medication used for short-term pain relief and inflammation reduction, offering effective relief.",1,Analgesics,Pain relievers used to alleviate pain and discomfort.,Nsaids,NSAIDs: pain relievers that reduce inflammation and fever.,18,OptimaCare Pharmaceuticals,5688,ReliableMeds, 123-456-7899,oficial@reliablemeds.com,28.87,32.05,2,64.1
20220101-111600-93,2022-01-01,11:16:00,93,Michael Smith,03/05/1996,(345) 678-9012,male,michokfsmith@gmail.com,seller,31,MetroMed ,868,hampton,virginia,23666,1505,wildwood drv,68,(345) 688-9012,metromed @gmail.com,2015-12-23,57.4,cash,0,,13,NONE DISCOUNT,4445,NONE DISCOUNT,0,1019,LEVOFLOXACIN TABLET 250 MG 50 PCS,Levofloxacin is an antibiotic tablet with 250 mg strength. This package contains 50 tablets.,55,Antituberculosis drug,TB drug that kills bacteria and helps in treating tuberculosis.,Fluoroquinolones,Powerful antibiotics used to treat a variety of bacterial infections.,18,OptimaCare Pharmaceuticals,5684,MediSupply, 777-333-1111,medi_supply@medi.com,13.89,16.81,1,16.81
20220101-112123-50,2022-01-01,11:21:23,50,Isabella Brown,10/29/1995,(012) 345-6789,female,567fbrown@gmail.com,seller,18,CentralCure ,458,ridge,n.y,11961,11,canarsie tr,17,957397-0586,centralcure @gmail.com,2015-12-22,39.56,card,2,FLYER,9,FEMININE HYGIENE PRODUCTS,4243,DELICATETOUCH FEMHYGIENE,14,864,THIOCOLCHICOSIDE TABLET 40 MG 10 PCS,"Thiocolchicoside tablet is a 40 mg medication available in a pack of 10 pcs, used for muscle relaxation and treatment of musculoskeletal conditions.",47,Antispastic agent,"Muscle relaxant that reduces spasms, stiffness, and pain caused by spasticity.",Relaxants,Relaxant: Find serenity with this calming product.,5,MedicoSynth Corporation,5682,PharmaDirect, 693059-8976,sales_department@pharmadirect.com,59.2,68.67,3,206.01
20220101-112142-4,2022-01-01,11:21:42,4,Emily Davis,03/17/1993,(456) 789-0123,female,1735edavis@gmail.com,seller,2,WellCare ,59,ocala,fl,34473,1735.0,sw 155th plac rd,76,574920-9333,wellcare @gmail.com,2015-03-11,45.51,card,0,,13,NONE DISCOUNT,4288,NONE DISCOUNT,0,264,LOSARTAN TABLET 50 MG 40 PCS,"Losartan tablet 50 mg, 40 pcs: A medication used to treat high blood pressure and certain heart conditions. Helps relax blood vessels, allowing for smoother blood flow.",15,Antihypertensive,Lower blood pressure and reduce the risk of cardiovascular diseases.,Arbs,Arbs: Sophisticated trading bots.,17,PrimeVital Solutions,5680,TrustedMeds, 123-456-7890,oficial@trustedmeds.com,54.32,63.55,2,127.1
20220101-112142-4,2022-01-01,11:21:42,4,Emily Davis,03/17/1993,(456) 789-0123,female,1735edavis@gmail.com,seller,2,WellCare ,59,ocala,fl,34473,1735.0,sw 155th plac rd,76,574920-9333,wellcare @gmail.com,2015-03-11,45.51,card,0,,13,NONE DISCOUNT,4288,NONE DISCOUNT,0,277,VERAPAMIL TABLET 40 MG 60 PCS,"Verapamil tablet 40 mg 60 pcs: This medication is available in a pack of 60 tablets, with each tablet containing 40 mg of Verapamil.",15,Antihypertensive,Lower blood pressure and reduce the risk of cardiovascular diseases.,Blocker,Increases urine production to assist in treating conditions like water retention or high blood pressure,17,PrimeVital Solutions,5687,PharmaPlus, 278-599-3333,info@pharmaplus.com,38.39,45.68,3,137.04
